GradeID,STUID,COURSECODE,COURSEGRADE
19070,23125,SPAN1025,A-
19071,23125,CMPS1134,B
19072,23125,MATH1201,B+
19073,23125,MATH1151,B
19074,23125,CMPS2242,
19075,23125,CMPS1211,C+
19076,23125,CMPS1192,A
19077,23125,MATH2201,B
19078,23125,CMPS1171,A
19079,23125,CMPS2111,C+
19080,23125,CMPS2151,D
19081,23125,CMPS2232,
19082,23149,CMPS1131,F
19083,23149,CMPS1134,B
19084,23149,PHIL1014,D
19085,23149,MATH1201,D
19086,23149,MGMT1014,C
19087,23149,CMPS1131,F
19088,23149,MATH1201,F
19089,23149,HIST1014,F
19090,23149,CMPS1211,F
19091,23149,CMPS1131,NG
19092,23149,ECON1014,F
19093,23149,HIST1014,F
19094,23149,PHIL1014,D
19095,23162,ENGL0090,TR
19096,23162,ENGL0095,TR
19097,23162,MATH0014,TR
19098,23162,ENGL1014,F
19099,23162,PHIL1014,NG
19100,23162,CMPS1131,F
19101,23162,PLAM0014,P
19102,23162,MATH1151,F
19103,23162,MATH1014,TR
19104,23162,PLAE0014,P
19105,23162,CMPS1134,F
19106,23162,MATH1201,F
19107,23174,MATH1201,A-
19108,23174,PHIL1014,A
19109,23174,CMPS1171,A
19110,23174,CMPS2131,D
19111,23174,MATH1151,B+
19112,23174,ENGL1014,A-
19113,23174,CMPS1232,C+
19114,23174,ENGL1025,A
19115,23174,MATH1302,A-
19116,23174,CMPS2242,
19117,23174,HIST1014,
19118,23174,MGMT1014,
19119,23174,CMPS1131,B
19120,23174,CMPS1134,A-
19121,23174,PLAE0014,P
19122,23174,PLAM0014,P
19123,23174,CMPS1211,B
19124,23174,CMPS2111,B
19125,23174,MATH2201,C
19126,23174,SOCL1014,
19127,23174,PLAS0014,A
19128,23174,SPAN2015,P
19129,23174,CMPS1192,A-
19130,23174,CMPS2151,C
19131,23174,ENGL1035,B
19132,23199,MATH1151,A-
19133,23199,HIST1014,WP
19134,23199,CMPS1131,D
19135,23199,CMPS1211,
19136,23199,HIST1014,
19137,23199,CMPS1134,A-
19138,23199,CMPS1192,A
19139,23199,MATH1201,A-
19140,23199,PHIL1014,B+
19141,23199,CMPS1131,
19142,23199,MATH1302,
19143,23199,ENGL1035,B
19144,23211,CMPS1134,F
19145,23211,ENGL0090,TR
19146,23211,MATH1014,F
19147,23211,MATH0014,TR
19148,23211,CMPS1014,F
19149,23211,ENGL0095,F
19150,23217,CMPS1134,B+
19151,23217,MATH2201,B
19152,23217,SOCL1014,A
19153,23217,CMPS2232,
19154,23217,CMPS2992,
19155,23217,ENGL0095,TR
19156,23217,PLAM0014,P
19157,23217,PHIL1014,C
19158,23217,PLAS0014,B
19159,23217,CMPS1171,A-
19160,23217,MATH1302,D
19161,23217,CMPS2111,B
19162,23217,HIST1014,B+
19163,23217,MATH1201,B
19164,23217,ENGL1035,B+
19165,23217,CMPS2151,C+
19166,23217,PLAE0014,P
19167,23217,MATH1151,B+
19168,23217,MGMT1014,A
19169,23217,CMPS1232,C+
19170,23217,CMPS2131,B+
19171,23217,CMPS1131,C
19172,23217,CMPS1211,C+
19173,23217,ENGL1025,A-
19174,23217,SPAN1025,P
19175,23217,CMPS1192,A
19176,23217,ENGL0090,TR
19177,23217,ENGL1014,B+
19178,23217,CMPS1232,W
19179,23217,CMPS2212,
19180,23217,CMPS2242,
19181,23248,SPAN2015,P
19182,23248,MATH1014,B
19183,23248,CMPS1171,A-
19184,23248,CMPS1211,D+
19185,23248,ENGL1035,C
19186,23248,MGMT1014,B
19187,23248,ENGL0090,TR
19188,23248,PLAS0014,A
19189,23248,MATH1201,F
19190,23248,CMPS1232,F
19191,23248,CMPS1134,B
19192,23248,ENGL0095,TR
19193,23248,CMPS1131,C+
19194,23248,ENGL1014,B+
19195,23248,CMPS1232,WF
19196,23248,ENGL1025,B
19197,23248,MATH1151,B
19198,23248,CMPS1211,D+
19199,23248,HIST1014,F
19200,23248,SOCL1014,A-
19201,23268,ENGL0090,TR
19202,23268,ENGL1014,A
19203,23268,MATH1302,A-
19204,23268,CMPS2131,A-
19205,23268,MATH1151,A-
19206,23268,MGMT1014,B+
19207,23268,ENGL1025,B
19208,23268,MATH2201,B+
19209,23268,CMPS2242,A
19210,23268,CMPS2151,
19211,23268,CMPS2111,B
19212,23268,SPAN1015,B
19213,23268,HIST1014,B
19214,23268,SPAN1015,W
19215,23268,CMPS1232,B
19216,23268,CMPS1192,A
19217,23268,CMPS2232,A-
19218,23268,SPAN1025,B
19219,23268,ENGL0095,TR
19220,23268,CMPS1131,B+
19221,23268,CMPS1134,B+
19222,23268,MATH1201,A-
19223,23268,CMPS1211,B
19224,23268,CMPS2151,C+
19225,23268,ENGL1035,A
19226,23268,CMPS2212,B
19227,23268,CMPS2992,B+
19228,23268,PSYC1014,C+
19229,23268,MATH0014,TR
19230,23268,PLAE0014,P
19231,23268,CMPS1171,A
19232,23268,PHIL1014,B+
19233,23300,CMPS1171,B+
19234,23300,CMPS1232,B
19235,23300,ENGL1025,B+
19236,23300,MATH1302,B+
19237,23300,CMPS2131,A-
19238,23300,CMPS2992,A-
19239,23300,MGMT1014,A-
19240,23300,ENGL0095,TR
19241,23300,CMPS2151,
19242,23300,CMPS1134,A-
19243,23300,CMPS2111,B
19244,23300,ENGL1035,A-
19245,23300,CMPS2212,B+
19246,23300,PSYC1014,A
19247,23300,CMPS1131,B+
19248,23300,MATH1151,B+
19249,23300,CMPS1211,B+
19250,23300,CMPS1192,A
19251,23300,PHIL1014,A-
19252,23300,SPAN1015,A-
19253,23300,MATH2201,B+
19254,23300,CMPS2232,A-
19255,23300,MATH1201,B+
19256,23300,CMPS2151,C+
19257,23300,CMPS2242,A
19258,23300,HIST1014,A-
19259,23300,MATH0014,TR
19260,23300,PLAE0014,P
19261,23300,ENGL1014,C+
19262,23300,SPAN1025,C+
19263,23330,ENGL0095,TR
19264,23330,ENGL0090,TR
19265,23332,HIST1014,B
19266,23332,MATH1302,C+
19267,23332,MGMT1014,B
19268,23332,SPAN1015,B
19269,23332,PHIL1014,B
19270,23332,CMPS1211,C
19271,23332,ENGL1014,B+
19272,23332,MATH1201,B
19273,23332,MATH1151,C
19274,23332,CMPS1131,D+
19275,23332,CMPS1134,B+
19276,23332,ENGL1025,B
19277,23344,MATH1151,C
19278,23344,MATH1201,C+
19279,23344,CMPS2151,B
19280,23344,ENGL1035,B+
19281,23344,SPAN2015,P
19282,23344,MATH0014,TR
19283,23344,CMPS1232,B
19284,23344,MATH1302,C
19285,23344,MGMT1014,B+
19286,23344,CMPS2111,B
19287,23344,MATH2201,B+
19288,23344,PSYC1014,B
19289,23344,CMPS1131,B+
19290,23344,CMPS1171,B
19291,23344,ENGL1025,C+
19292,23344,CMPS2232,A-
19293,23344,CMPS2992,A-
19294,23344,ENGL1014,C+
19295,23344,CMPS1211,B
19296,23344,PLAS0014,A
19297,23344,CMPS1192,A
19298,23344,CMPS2242,A
19299,23344,CMPS2151,
19300,23344,CMPS1134,B+
19301,23344,CMPS2212,B+
19302,23344,HIST1014,B
19303,23344,PHIL1014,B+
19304,23344,CMPS2131,B+
19305,23372,MATH1201,D+
19306,23372,ENGL0095,TR
19307,23372,PLAM0014,P
19308,23372,MATH1151,C+
19309,23372,MATH1201,D
19310,23372,MATH0014,TR
19311,23372,CMPS1134,B
19312,23372,ENGL1014,B+
19313,23372,MATH1014,TR
19314,23372,CMPS1131,C
19315,23372,ENGL0090,TR
19316,23372,ENGL1025,B+
19317,23372,PLAE0014,P
19318,23372,CMPS1232,WF
19319,23372,CMPS1211,F
19320,23372,PHIL1014,D+
19321,23388,CMPS1134,F
19322,23388,ENGL1014,F
19323,23388,ENGL1025,RE
19324,23388,SOCL1014,
19325,23388,PHIL1014,F
19326,23388,MATH1151,C+
19327,23388,MATH1201,TR
19328,23388,MATH1151,F
19329,23388,MATH1201,F
19330,23388,ENGL1014,C
19331,23388,CMPS1131,F
19332,23388,MATH1201,F
19333,23388,PHIL1014,C+
19334,23388,HIST1014,
19335,23388,MGMT1014,
19336,23388,CMPS1134,C
19337,23388,CMPS1131,F
19338,23388,CMPS1131,RE
19339,23406,ENGL1025,D
19340,23406,SPAN1025,P
19341,23406,CMPS1211,B
19342,23406,CMPS1232,B+
19343,23406,MATH2201,W
19344,23406,CMPS2111,B
19345,23406,CMPS2131,A-
19346,23406,CMPS1134,B
19347,23406,MGMT1014,C+
19348,23406,CMPS1131,A-
19349,23406,MATH1201,C
19350,23406,CMPS1171,A
19351,23406,ENGL1035,B
19352,23406,CMPS2151,C+
19353,23406,CMPS2232,
19354,23406,CMPS2242,
19355,23406,ENGL1025,B
19356,23406,PLAS0014,B
19357,23406,CMPS1192,A-
19358,23406,MATH1302,C
19359,23406,CMPS2212,
19360,23406,HIST1014,
19361,23406,PSYC1014,
19362,23406,MATH1151,C+
19363,23406,CMPS2992,
19364,23431,CMPS1131,NG
19365,23431,MATH1201,F
19366,23431,PHIL1014,D
19367,23431,MATH1014,F
19368,23431,CMPS1134,F
19369,23431,ENGL1014,F
19370,23437,CMPS1131,C+
19371,23437,CMPS1211,B
19372,23437,PLAS0014,A
19373,23437,MGMT1014,A-
19374,23437,SOCL1014,A
19375,23437,CMPS2151,C+
19376,23437,ENGL1035,A-
19377,23437,CMPS2151,
19378,23437,CMPS1171,B+
19379,23437,MATH2201,B+
19380,23437,CMPS2242,A-
19381,23437,CMPS1134,A-
19382,23437,ENGL1014,B
19383,23437,HIST1014,B
19384,23437,SPAN2015,P
19385,23437,CMPS2111,B
19386,23437,CMPS2992,A-
19387,23437,ENGL1025,B+
19388,23437,MATH1302,B
19389,23437,CMPS2131,A-
19390,23437,ENGL0095,TR
19391,23437,PLAM0014,P
19392,23437,MATH1201,B+
19393,23437,PHIL1014,B
19394,23437,ENGL0090,TR
19395,23437,PLAE0014,P
19396,23437,MATH1151,B+
19397,23437,CMPS1232,C
19398,23437,CMPS1192,A
19399,23437,CMPS2212,D+
19400,23437,CMPS2232,B+
19401,23468,ENGL1014,C
19402,23468,ENGL0095,TR
19403,23468,PLAE0014,P
19404,23468,CMPS1134,C+
19405,23468,CMPS1131,F
19406,23468,MATH1201,D
19407,23468,MATH1151,D+
19408,23468,PHIL1014,F
19409,23476,ENGL0095,TR
19410,23476,CMPS1134,F
19411,23476,MATH1151,D
19412,23476,MATH1201,F
19413,23476,CMPS1134,NG
19414,23476,ENGL0090,TR
19415,23476,PLAE0014,P
19416,23476,ENGL1014,F
19417,23476,CMPS1131,NG
19418,23476,PHIL1014,F
19419,23476,PLAM0014,P
19420,23476,PHIL1014,NG
19421,23476,MATH0014,TR
19422,23476,ENGL1014,F
19423,23490,MATH1151,F
19424,23490,CMPS1134,F
19425,23490,ENGL0090,TR
19426,23490,PLAE0014,D
19427,23490,PLAM0014,F
19428,23490,ENGL1014,F
19429,23490,MATH1201,F
19430,23490,ENGL0095,TR
19431,23490,CMPS1131,NG
19432,23490,MATH0014,P
19433,23490,PHIL1014,F
19434,23490,PHIL1014,F
19435,23490,ENGL1014,F
19436,23503,ENGL0095,TR
19437,23503,CMPS1134,C
19438,23503,PHYS1015,F
19439,23503,MGMT1014,F
19440,23503,MATH1201,F
19441,23503,CMPS1211,
19442,23503,MATH1201,D+
19443,23503,PHIL1014,F
19444,23503,MATH1151,F
19445,23503,CMPS1131,F
19446,23503,ENGL1014,B+
19447,23503,CMPS1211,D+
19448,23503,CMPS1131,B
19449,23503,MATH1302,
19450,23503,PLAM0014,P
19451,23503,MATH1151,C
19452,23503,PSYC1014,B
19453,23503,CMPS1232,
19454,23503,PLAE0014,P
19455,23503,CMPS1131,F
19456,23503,MATH1151,D
19457,23503,ENGL1025,F
19458,23503,ENGL1025,D
19459,23503,MATH1151,F
19460,23527,MATH1014,F
19461,23527,CMPS1131,F
19462,23527,MATH1201,F
19463,23527,CMPS1134,F
19464,23527,ENGL1014,B
19465,23527,PHIL1014,C
19466,23533,PLAE0014,P
19467,23533,CMPS1134,A
19468,23533,MATH1151,B+
19469,23533,CMPS1211,A-
19470,23533,CMPS1192,A
19471,23533,ENGL1035,B+
19472,23533,SOCL1014,A-
19473,23533,ENGL0095,TR
19474,23533,MATH0014,TR
19475,23533,CMPS2151,
19476,23533,ENGL1014,A-
19477,23533,CMPS2151,A-
19478,23533,MGMT1014,A-
19479,23533,CMPS2212,A-
19480,23533,HIST1014,A
19481,23533,PLAS0014,C
19482,23533,CMPS1232,A-
19483,23533,CMPS2111,B
19484,23533,CMPS2242,A
19485,23533,CMPS1131,A
19486,23533,SPAN1025,A
19487,23533,CMPS2131,A-
19488,23533,CMPS2232,A
19489,23533,MATH1201,B
19490,23533,SPAN1015,P
19491,23533,MATH1302,B
19492,23533,MATH2201,B+
19493,23533,CMPS2992,A
19494,23533,PHIL1014,B
19495,23533,CMPS1171,A
19496,23533,ENGL1025,A
19497,23564,MATH0014,TR
19498,23565,PLAE0014,P
19499,23565,CMPS1134,C+
19500,23565,MATH1014,D+
19501,23565,CMPS2151,D+
19502,23565,CMPS2111,B
19503,23565,CMPS1171,B+
19504,23565,ENGL1025,B+
19505,23565,PSYC1014,B
19506,23565,HIST1014,C
19507,23565,CMPS1211,B
19508,23565,CMPS2212,
19509,23565,CMPS1211,F
19510,23565,MATH1014,C+
19511,23565,CMPS2242,B
19512,23565,CMPS2212,D+
19513,23565,MATH1151,C
19514,23565,CMPS1131,C+
19515,23565,MATH1201,D
19516,23565,MGMT1014,C+
19517,23565,CMPS1232,C
19518,23565,CMPS1192,B+
19519,23565,CMPS2151,C
19520,23565,CMPS2992,
19521,23565,ENGL0090,TR
19522,23565,PHIL1014,D+
19523,23565,SPAN2015,P
19524,23565,MATH1201,C+
19525,23565,CMPS2131,B
19526,23565,ENGL0095,TR
19527,23565,ENGL1014,C+
19528,23565,PLAS0014,A
19529,23565,CMPS2111,D+
19530,23565,ENGL1035,C
19531,23565,CMPS2232,C
19532,23565,MATH1302,
19533,23600,MATH2201,D+
19534,23600,CMPS1192,A-
19535,23600,ENGL1035,A-
19536,23600,CMPS2212,
19537,23600,CMPS2151,C
19538,23600,CMPS2232,
19539,23600,CMPS2111,D
19540,23600,CMPS2131,C+
19541,23600,CMPS2242,
19542,23609,PLAM0014,F
19543,23610,CMPS1211,
19544,23610,MATH1212,
19545,23610,MATH1252,
19546,23610,CMPS1134,B
19547,23610,CRTH1014,C+
19548,23610,CMPS2111,C
19549,23610,CMPS1232,
19550,23617,ENGL0014,TR
19551,23617,RSCH2014,TR
19552,23617,ENGL1025,F
19553,23617,MATH1201,F
19554,23617,PSYC1014,F
19555,23617,CMPS1171,
19556,23617,ENGL1014,TR
19557,23617,PHIL1014,F
19558,23617,ENGL1025,NG
19559,23617,MATH1201,F
19560,23617,CMPS1232,
19561,23617,CMPS2111,TR
19562,23617,MATH1151,D+
19563,23617,MATH1151,F
19564,23617,MGMT1014,B
19565,23617,CMPS1192,TR
19566,23617,CMPS1134,F
19567,23617,CMPS1211,
19568,23617,CMPS1131,TR
19569,23617,CMPS1134,C
19570,23617,PHIL1014,C
19571,23638,ENGL1014,A-
19572,23638,ENGL1025,A-
19573,23638,CMPS2131,B
19574,23638,CMPS1134,B
19575,23638,MATH1151,C+
19576,23638,MATH1201,C
19577,23638,CMPS1192,A-
19578,23638,ENGL1035,A-
19579,23638,CMPS2212,
19580,23638,CMPS2242,
19581,23638,PHIL1014,C
19582,23638,PLAE0014,P
19583,23638,CMPS1232,C
19584,23638,MATH1302,B
19585,23638,CMPS2111,C+
19586,23638,CMPS2151,C
19587,23638,MGMT1014,A-
19588,23638,PSYC1014,D+
19589,23638,MATH2201,D
19590,23638,CMPS2992,
19591,23638,CMPS1131,B
19592,23638,CMPS1211,B
19593,23638,HIST1014,
19594,23638,PLAM0014,P
19595,23638,PLAS0014,A
19596,23638,SPAN2015,P
19597,23638,CMPS1171,A
19598,23638,CMPS2232,
19599,23666,PLAS0014,B
19600,23666,CMPS1134,A-
19601,23666,ENGL1014,B+
19602,23666,PHIL1014,B
19603,23666,CMPS1211,B
19604,23666,CMPS2111,WF
19605,23666,MATH1201,C+
19606,23666,MATH1302,D+
19607,23666,SPAN1025,P
19608,23666,MGMT1014,A-
19609,23666,MATH1151,B
19610,23666,ENGL1025,C+
19611,23666,MATH2201,B+
19612,23666,SOCL1014,B
19613,23666,PLAM0014,P
19614,23666,CMPS1131,C
19615,23666,CMPS1232,W
19616,23666,CMPS1171,A-
19617,23666,ENGL1035,B+
19618,23666,CMPS1192,A-
19619,23666,HIST1014,C
19620,23687,ENGL1014,C+
19621,23687,MATH1201,WF
19622,23687,CMPS1134,C+
19623,23687,MATH1014,C
19624,23687,PHIL1014,F
19625,23687,CMPS1211,D+
19626,23687,PHIL1014,C
19627,23687,CMPS1131,F
19628,23695,ENGL0090,TR
19629,23695,ENGL0095,TR
19630,23695,PHIL1014,B
19631,23695,MATH1151,A
19632,23695,CMPS2131,B+
19633,23695,CMPS2232,B+
19634,23695,CMPS1131,C
19635,23695,CMPS1134,B+
19636,23695,CMPS1211,B
19637,23695,SPAN1025,P
19638,23695,MATH1302,C+
19639,23695,HIST1014,B+
19640,23695,CMPS2212,B+
19641,23695,SOCL1014,B+
19642,23695,PLAS0014,B
19643,23695,ENGL1025,B
19644,23695,CMPS1192,A
19645,23695,ENGL1014,B+
19646,23695,MGMT1014,B
19647,23695,CMPS1232,B
19648,23695,MATH1201,C+
19649,23695,MATH2201,B
19650,23695,PLAM0014,P
19651,23695,CMPS1171,A
19652,23695,CMPS2992,A
19653,23695,MATH0014,TR
19654,23695,ENGL1035,B
19655,23695,CMPS2111,B
19656,23695,CMPS2151,C
19657,23695,CMPS2242,B+
19658,23725,CMPS1131,A-
19659,23725,CMPS1232,
19660,23725,MATH1302,
19661,23725,CMPS1211,
19662,23725,CRTH1014,
19663,23725,CMPS1134,A-
19664,23725,CMPS1171,
19665,23732,ENGL0090,TR
19666,23732,CMPS2131,B
19667,23732,ECON1014,A-
19668,23732,ENGL1035,C
19669,23732,CMPS1211,C+
19670,23732,CMPS2212,B+
19671,23732,CMPS2232,B+
19672,23732,SPAN1025,C+
19673,23732,PLAM0014,P
19674,23732,CMPS2151,C
19675,23732,CRTH1014,A
19676,23732,PLAE0014,P
19677,23732,MATH1302,C
19678,23732,PHIL1014,D+
19679,23732,HIST1014,C
19680,23732,PLAS0014,D
19681,23732,SPAN1015,B+
19682,23732,MATH1151,C
19683,23732,SOCL1014,B
19684,23732,ENGL0095,TR
19685,23732,CMPS1134,B+
19686,23732,ENGL1025,C
19687,23732,CMPS2111,C+
19688,23732,CMPS1192,A
19689,23732,MATH2201,C
19690,23732,CMPS1131,C
19691,23732,MATH1201,C+
19692,23732,CMPS1171,A
19693,23732,CMPS1232,C
19694,23732,ENGL1014,C+
19695,23732,MATH2201,D
19696,23732,CMPS2242,A
19697,23764,ECON1014,TR
19698,23764,MATH0014,TR
19699,23764,SPAN1025,TR
19700,23764,SPAN1025,P
19701,23764,CMPS1171,TR
19702,23764,ENGL1025,TR
19703,23764,CMPS1131,A-
19704,23764,PSYC1014,A-
19705,23764,CMPS1211,
19706,23764,ENGL1014,TR
19707,23764,MATH1014,TR
19708,23764,MATH1201,A
19709,23764,CMPS1131,TR
19710,23764,HIST1014,TR
19711,23764,PHIL1014,TR
19712,23764,CMPS1134,A
19713,23764,MATH1302,
19714,23764,RSCH2014,TR
19715,23764,CRTH1014,A
19716,23764,MATH1151,A
19717,23764,PLAS0014,B
19718,23764,CMPS1171,
19719,23764,CMPS1232,
19720,23787,PLAM0014,P
19721,23787,MATH1201,D+
19722,23787,CMPS1211,B
19723,23787,CMPS1192,D+
19724,23787,CMPS1134,B
19725,23787,ENGL1025,C
19726,23787,MGMT1014,B
19727,23787,CMPS1171,F
19728,23787,ENGL1035,D+
19729,23787,ENGL0095,TR
19730,23787,CMPS1131,D+
19731,23787,ENGL1014,C
19732,23787,MATH1151,C+
19733,23787,ENGL1035,F
19734,23787,MATH1201,D
19735,23787,MATH1201,B+
19736,23787,MATH1302,
19737,23787,PLAE0014,P
19738,23787,MATH1201,D
19739,23787,PSYC1014,C+
19740,23787,ENGL0090,TR
19741,23787,SPAN1025,D+
19742,23787,CMPS1232,F
19743,23787,CMPS1192,A-
19744,23787,CMPS1171,
19745,23787,CMPS1232,
19746,23787,PHIL1014,C
19747,23787,HIST1014,C
19748,23787,MATH1302,D+
19749,23787,CMPS1131,C+
19750,23817,MATH1201,B+
19751,23817,PHIL1014,B+
19752,23817,ENGL1025,C+
19753,23817,SPAN1015,B
19754,23817,MGMT1014,A
19755,23817,CMPS2232,B+
19756,23817,CMPS2242,A-
19757,23817,ENGL1014,A-
19758,23817,CMPS1232,C+
19759,23817,ENGL1035,A-
19760,23817,HIST1014,C
19761,23817,PSYC1014,B
19762,23817,SPAN1025,B
19763,23817,ENGL0090,TR
19764,23817,CMPS1131,B
19765,23817,MATH1151,B+
19766,23817,CMPS2131,A-
19767,23817,CMPS2151,C
19768,23817,MATH2201,C+
19769,23817,CMPS2212,C+
19770,23817,CMPS2151,
19771,23817,PLAS0014,
19772,23817,CMPS1211,B+
19773,23817,CMPS1192,A-
19774,23817,ENGL0095,TR
19775,23817,MATH0014,TR
19776,23817,PLAE0014,P
19777,23817,CMPS1134,A-
19778,23817,CMPS1171,A
19779,23817,MATH1302,B
19780,23817,CMPS2111,B+
19781,23817,CMPS2992,A-
19782,23849,MATH1201,NG
19783,23849,PHIL1014,NG
19784,23849,CMPS1134,F
19785,23849,CMPS1131,F
19786,23849,ENGL1014,F
19787,23849,MATH1014,F
19788,23855,MATH0014,TR
19789,23856,MATH1151,C
19790,23856,PSYC1014,C+
19791,23856,MATH1302,C+
19792,23856,CMPS2151,D+
19793,23856,MATH2201,C
19794,23856,ENGL0090,P
19795,23856,MATH1014,B+
19796,23856,SPAN1015,A-
19797,23856,CMPS1171,A-
19798,23856,CMPS1131,C
19799,23856,ENGL0095,P
19800,23856,CMPS1232,D+
19801,23856,CMPS2242,W
19802,23856,HIST1014,C+
19803,23856,CMPS2242,
19804,23856,SPAN1025,B
19805,23856,CMPS1192,B+
19806,23856,MGMT1014,B
19807,23856,CMPS1232,C
19808,23856,CMPS1134,B
19809,23856,PHIL1014,C
19810,23856,CMPS1211,C+
19811,23856,ENGL1025,B+
19812,23856,CMPS2131,W
19813,23856,CMPS2111,D+
19814,23856,MATH0014,P
19815,23856,MATH1201,C+
19816,23856,ENGL1014,B+
19817,23856,ENGL1035,B+
19818,23885,MATH1151,W
19819,23885,PHIL1014,D
19820,23885,CMPS1134,B+
19821,23885,ENGL1014,NG
19822,23885,MATH1201,WF
19823,23885,CMPS1134,F
19824,23885,ENGL1014,W
19825,23892,PLAS0014,A
19826,23892,PHIL1014,C
19827,23892,CMPS1131,A-
19828,23892,MATH1151,C+
19829,23892,CMPS1232,C
19830,23892,ENGL1035,B+
19831,23892,CMPS1192,A
19832,23892,CMPS2111,B+
19833,23892,CMPS2242,
19834,23892,MATH0014,P
19835,23892,CMPS1131,F
19836,23892,ENGL1014,B
19837,23892,SOCL1014,A-
19838,23892,MATH2201,C
19839,23892,MATH1151,D+
19840,23892,MATH1201,D
19841,23892,SPAN2015,P
19842,23892,MATH1201,C
19843,23892,ENGL1025,B
19844,23892,CMPS1171,B+
19845,23892,MATH1302,C
19846,23892,CMPS1134,B+
19847,23892,MGMT1014,B
19848,23892,CMPS1211,B
19849,23892,HIST1014,C+
19850,23892,CMPS2131,D
19851,23892,CMPS2151,C
19852,23919,CRTH1014,
19853,23919,MGMT1014,
19854,23921,CMPS1134,B
19855,23921,CMPS1211,
19856,23921,MATH1151,
19857,23921,CMPS1131,F
19858,23921,PLAS0014,B
19859,23921,ENGL1014,TR
19860,23921,CRTH1014,A-
19861,23921,MATH1151,F
19862,23921,ENGL1025,TR
19863,23921,SPAN1025,P
19864,23921,MATH1201,D
19865,23921,CMPS1131,
19866,23933,ENGL1025,TR
19867,23933,SOCL1014,TR
19868,23933,CMPS2151,
19869,23933,MATH1151,B+
19870,23933,CMPS2131,A-
19871,23933,MATH1302,C
19872,23933,PHIL1014,TR
19873,23933,MATH1151,D
19874,23933,CMPS2151,C+
19875,23933,SPAN1025,C
19876,23933,CMPS2992,
19877,23933,HIST1014,TR
19878,23933,CMPS1134,B+
19879,23933,CMPS2232,A-
19880,23933,CMPS2242,A
19881,23933,SPAN1015,C
19882,23933,ENGL1014,TR
19883,23933,MATH1201,W
19884,23933,CMPS1211,C+
19885,23933,CMPS1192,A
19886,23933,MATH2201,C+
19887,23933,ENGL1035,TR
19888,23933,CMPS1131,C+
19889,23933,CMPS1232,C
19890,23933,MATH2201,D+
19891,23933,MGMT1014,TR
19892,23933,CMPS1171,A-
19893,23933,MATH1201,C
19894,23933,CMPS2111,B
19895,23933,CMPS2212,B
19896,23963,MATH1151,F
19897,23963,ENGL0090,TR
19898,23963,MATH0014,TR
19899,23963,PHIL1014,F
19900,23963,MGMT1014,F
19901,23963,PHIL1014,F
19902,23963,ENGL0095,W
19903,23963,CMPS1134,F
19904,23963,ENGL0090,F
19905,23972,ECON1014,TR
19906,23972,MGMT1014,TR
19907,23972,CMPS1192,A
19908,23972,CMPS2992,A-
19909,23972,ENGL1014,TR
19910,23972,PHIL1014,TR
19911,23972,RSCH2014,TR
19912,23972,CMPS1232,C+
19913,23972,ENGL1035,TR
19914,23972,HIST1014,TR
19915,23972,SPAN1025,TR
19916,23972,CMPS1134,A-
19917,23972,MATH1151,B+
19918,23972,CMPS1171,A
19919,23972,CMPS2111,B+
19920,23972,MATH2201,B
19921,23972,CMPS2232,A-
19922,23972,CMPS2242,A
19923,23972,CMPS1131,B
19924,23972,ENGL1025,TR
19925,23972,PSYC1014,TR
19926,23972,SOCL1014,TR
19927,23972,CMPS2151,
19928,23972,MATH1302,A-
19929,23972,MATH1201,C+
19930,23972,CMPS1211,B
19931,23972,CMPS2131,B+
19932,23972,CMPS2151,C
19933,23972,CMPS2212,A-
19934,24001,MATH1201,C+
19935,24001,CMPS2151,C
19936,24001,CMPS2212,B
19937,24001,CMPS2242,A
19938,24001,CMPS2151,
19939,24001,CMPS1131,C+
19940,24001,CMPS1232,C
19941,24001,MGMT1014,C+
19942,24001,CMPS2992,
19943,24001,CMPS1134,B
19944,24001,ENGL1014,C+
19945,24001,PHIL1014,C
19946,24001,CMPS1171,B+
19947,24001,CMPS1211,C
19948,24001,MATH1151,A-
19949,24001,CMPS2131,A-
19950,24001,MATH1302,B
19951,24001,SPAN1025,A
19952,24001,MATH2201,C+
19953,24001,MATH1014,C+
19954,24001,CMPS1192,A
19955,24001,ENGL1025,B+
19956,24001,CMPS2232,B+
19957,24001,CMPS2111,B
19958,24001,ENGL1035,B+
19959,24001,HIST1014,C+
19960,24001,SOCL1014,B+
19961,24028,MATH1151,C+
19962,24028,MATH1201,C+
19963,24028,CMPS2242,A
19964,24028,HIST1014,C+
19965,24028,SOCL1014,A-
19966,24028,MATH0014,TR
19967,24028,PHIL1014,B+
19968,24028,MATH1302,B
19969,24028,SPAN2015,P
19970,24028,CMPS2992,A-
19971,24028,MATH1014,TR
19972,24028,CMPS1131,B
19973,24028,ENGL1014,A-
19974,24028,PLAS0014,A
19975,24028,ENGL1035,B+
19976,24028,CMPS2111,B
19977,24028,CMPS2131,B+
19978,24028,PLAE0014,P
19979,24028,PLAM0014,P
19980,24028,CMPS1232,C
19981,24028,ENGL1025,B+
19982,24028,MATH2201,B+
19983,24028,CMPS1192,A
19984,24028,CMPS2151,C
19985,24028,CMPS2212,C+
19986,24028,CMPS2232,B+
19987,24028,ENGL0090,TR
19988,24028,CMPS1171,B+
19989,24028,CMPS1211,C
19990,24028,ENGL0095,TR
19991,24028,CMPS1134,A-
19992,24028,ECON1014,A-
